id,order_no,customer_name,total_amount,status,order_date
2098,"20250905005","周林",1733.5,"completed","2001-09-04"
2099,"20250315002","唐",882.8,"completed","2001-03-14"
2100,"20250328002","唐",1448,"completed","2001-03-27"
2101,"20250501002","唐",649.5,"completed","2001-04-30"
2102,"20250517003","唐",258.3,"completed","2001-05-16"
2103,"20250521001","唐",37.5,"completed","2001-05-20"
2104,"20250615005","唐",437.5,"completed","2001-06-14"
2105,"20250716002","唐",186.5,"completed","2001-07-15"
2106,"20250726005","唐",452.40000000000003,"completed","2001-07-25"
2107,"20250812006","唐",556.5,"completed","2001-08-11"
2108,"20250817005","唐",212,"completed","2001-08-16"
2109,"20250819009","唐",56,"completed","2001-08-18"
2110,"20250827001","唐",247,"completed","2001-08-26"
2111,"20250904001","唐",124.2,"completed","2001-09-03"
2112,"20250907006","唐",172.5,"completed","2001-09-06"
2113,"20250914008","唐",528.8,"completed","2001-09-13"
2114,"20250921002","唐",122,"completed","2001-09-20"
2115,"20250422002","唯一",676.5,"completed","2001-04-21"
2116,"20250503003","唯一",392.5,"completed","2001-05-02"
2117,"20250225001","喜洋洋渔具",150,"completed","2001-02-24"
2118,"20250414004","喜洋洋渔具",255,"completed","2001-04-13"
2119,"20250425007","喜洋洋渔具",484,"completed","2001-04-24"
2120,"20250503008","喜洋洋渔具",85,"completed","2001-05-02"
2121,"20250608007","喜洋洋渔具",339,"completed","2001-06-07"
2122,"20250615011","喜洋洋渔具",277.5,"completed","2001-06-14"
2123,"20250708007","喜洋洋渔具",183,"completed","2001-07-07"
2124,"20250717009","喜洋洋渔具",146,"completed","2001-07-16"
2125,"20250821003","喜洋洋渔具",323.6,"completed","2001-08-20"
2126,"20250115002","大荆迪佳渔具",452,"completed","2001-01-14"
2127,"20250121002","大荆迪佳渔具",370,"completed","2001-01-20"
2128,"20250124002","大荆迪佳渔具",190,"completed","2001-01-23"
2129,"20250125001","大荆迪佳渔具",524,"completed","2001-01-24"
2130,"20250301001","大荆迪佳渔具",206,"completed","2001-02-28"
2131,"20250309002","大荆迪佳渔具",163,"completed","2001-03-08"
2132,"20250316001","大荆迪佳渔具",297,"completed","2001-03-15"
2133,"20250323004","大荆迪佳渔具",1000,"completed","2001-03-22"
2134,"20250402001","大荆迪佳渔具",454.6,"completed","2001-04-01"
2135,"20250411003","大荆迪佳渔具",294,"completed","2001-04-10"
2136,"20250419004","大荆迪佳渔具",130,"completed","2001-04-18"
2137,"20250425002","大荆迪佳渔具",372.5,"completed","2001-04-24"
2138,"20250503005","大荆迪佳渔具",1088,"completed","2001-05-02"
2139,"20250510002","大荆迪佳渔具",515,"completed","2001-05-09"
2140,"20250512008","大荆迪佳渔具",88,"completed","2001-05-11"
2141,"20250518006","大荆迪佳渔具",320,"completed","2001-05-17"
2142,"20250601005","大荆迪佳渔具",145,"completed","2001-05-31"
2143,"20250611005","大荆迪佳渔具",805,"completed","2001-06-10"
2144,"20250620002","大荆迪佳渔具",175,"completed","2001-06-19"
2145,"20250626009","大荆迪佳渔具",347.5,"completed","2001-06-25"
2146,"20250724003","大荆迪佳渔具",241,"completed","2001-07-23"
2147,"20250729005","大荆迪佳渔具",465,"completed","2001-07-28"
2148,"20250812001","大荆迪佳渔具",470.1,"completed","2001-08-11"
2149,"20250815003","大荆迪佳渔具",433,"completed","2001-08-14"
2150,"20250819008","大荆迪佳渔具",265,"completed","2001-08-18"
2151,"20250829001","大荆迪佳渔具",371,"completed","2001-08-28"
2152,"20250907002","大荆迪佳渔具",320,"completed","2001-09-06"
2153,"20250910002","大荆迪佳渔具",362,"completed","2001-09-09"
2154,"20250910005","大荆迪佳渔具",454,"completed","2001-09-09"
2155,"20250913002","大荆迪佳渔具",564,"completed","2001-09-12"
2156,"20250920005","大荆迪佳渔具",236,"completed","2001-09-19"
2157,"20250924001","大荆迪佳渔具",250,"completed","2001-09-23"
2158,"20250328003","娟娟渔具",1208.5,"completed","2001-03-27"
2159,"20250405005","娟娟渔具",340,"completed","2001-04-04"
2160,"20250405006","娟娟渔具",829.5,"completed","2001-04-04"
2161,"20250419008","娟娟渔具",614,"completed","2001-04-18"
2162,"20250512012","娟娟渔具",342.5,"completed","2001-05-11"
2163,"20250522002","娟娟渔具",2083.2,"completed","2001-05-21"
2164,"20250525010","娟娟渔具",245,"completed","2001-05-24"
2165,"20250616001","娟娟渔具",425.5,"completed","2001-06-15"
2166,"20250701003","娟娟渔具",677.5,"completed","2001-06-30"
2167,"20250712010","娟娟渔具",591,"completed","2001-07-11"
2168,"20250717006","娟娟渔具",247,"completed","2001-07-16"
2169,"20250727005","娟娟渔具",704.5,"completed","2001-07-26"
2170,"20250828002","娟娟渔具",464.4,"completed","2001-08-27"
2171,"20250322007","将老板",796.5,"completed","2001-03-21"
2172,"20250323001","将老板",213,"completed","2001-03-22"
2173,"20250122003","小磊",588,"completed","2001-01-21"
2174,"20250123003","小磊",234,"completed","2001-01-22"
2175,"20250209004","小磊",40,"completed","2001-02-08"
2176,"20250309005","小磊",126,"completed","2001-03-08"
2177,"20250318002","小磊",145,"completed","2001-03-17"
2178,"20250322003","小磊",338,"completed","2001-03-21"
2179,"20250405010","小磊",450,"completed","2001-04-04"
2180,"20250412003","小磊",358.4,"completed","2001-04-11"
2181,"20250505011","小磊",220,"completed","2001-05-04"
2182,"20250512004","小磊",452.5,"completed","2001-05-11"
2183,"20250520004","小磊",454.1,"completed","2001-05-19"
2184,"20250525007","小磊",78,"completed","2001-05-24"
2185,"20250530003","小磊",368,"completed","2001-05-29"
2186,"20250531002","小磊",156,"completed","2001-05-30"
2187,"20250610001","小磊",163,"completed","2001-06-09"
2188,"20250618004","小磊",150,"completed","2001-06-17"
2189,"20250622002","小磊",352,"completed","2001-06-21"
2190,"20250703002","小磊",270,"completed","2001-07-02"
2191,"20250713007","小磊",90,"completed","2001-07-12"
2192,"20250718006","小磊",100,"completed","2001-07-17"
2193,"20250802002","小磊",306,"completed","2001-08-01"
2194,"20250810003","小磊",20,"completed","2001-08-09"
2195,"20250812010","小磊",90,"completed","2001-08-11"
2196,"20250815001","小磊",184,"completed","2001-08-14"
2197,"20250817002","小磊",156,"completed","2001-08-16"
2198,"20250903002","小磊",484,"completed","2001-09-02"
2199,"20250907005","小磊",117,"completed","2001-09-06"
2200,"20250912004","小磊",40,"completed","2001-09-11"
2201,"20250424011","屈子超市",20,"completed","2001-04-23"
2202,"20250427006","屈子超市",20,"completed","2001-04-26"
2203,"20250505003","屈子超市",145,"completed","2001-05-04"
2204,"20250525005","屈子超市",20,"completed","2001-05-24"
2205,"20250611003","屈子超市",121,"completed","2001-06-10"
2206,"20250719008","屈子超市",40,"completed","2001-07-18"
2207,"20250810004","屈子超市",30,"completed","2001-08-09"
2208,"20250821004","屈子超市",627,"completed","2001-08-20"
2209,"20250919006","屈子超市",73,"completed","2001-09-18"
2210,"20250425008","应珍渔具",795,"completed","2001-04-24"
2211,"20250516009","应珍渔具",590,"completed","2001-05-15"
2212,"20250712005","应珍渔具",241.20000000000002,"completed","2001-07-11"
2213,"20250103002","廖洁",247.5,"completed","2001-01-02"
2214,"20250104002","廖洁",466,"completed","2001-01-03"
2215,"20250106001","廖洁",522.5,"completed","2001-01-05"
2216,"20250110002","廖洁",180,"completed","2001-01-09"
2217,"20250116002","廖洁",515,"completed","2001-01-15"
2218,"20250118004","廖洁",511,"completed","2001-01-17"
2219,"20250122001","廖洁",2704,"completed","2001-01-21"
2220,"20250123004","廖洁",228,"completed","2001-01-22"
2221,"20250125004","廖洁",561,"completed","2001-01-24"
2222,"20250207002","廖洁",977,"completed","2001-02-06"
2223,"20250208002","廖洁",330,"completed","2001-02-07"
2224,"20250211002","廖洁",375,"completed","2001-02-10"
2225,"20250213005","廖洁",160,"completed","2001-02-12"
2226,"20250215001","廖洁",499,"completed","2001-02-14"
2227,"20250218002","廖洁",376,"completed","2001-02-17"
2228,"20250219004","廖洁",484.5,"completed","2001-02-18"
2229,"20250221001","廖洁",260,"completed","2001-02-20"
2230,"20250224005","廖洁",115,"completed","2001-02-23"
2231,"20250228002","廖洁",325,"completed","2001-02-27"
2232,"20250302003","廖洁",245,"completed","2001-03-01"
2233,"20250306002","廖洁",283,"completed","2001-03-05"
2234,"20250309003","廖洁",146,"completed","2001-03-08"
2235,"20250310001","廖洁",408,"completed","2001-03-09"
2236,"20250311004","廖洁",415,"completed","2001-03-10"
2237,"20250314002","廖洁",1006,"completed","2001-03-13"
2238,"20250316002","廖洁",338,"completed","2001-03-15"
2239,"20250318003","廖洁",945.5,"completed","2001-03-17"
2240,"20250321004","廖洁",494,"completed","2001-03-20"
2241,"20250322002","廖洁",789,"completed","2001-03-21"
2242,"20250324001","廖洁",207.5,"completed","2001-03-23"
2243,"20250327001","廖洁",284,"completed","2001-03-26"
2244,"20250329002","廖洁",145,"completed","2001-03-28"
2245,"20250330001","廖洁",697.5,"completed","2001-03-29"
2246,"20250331004","廖洁",805,"completed","2001-03-30"
2247,"20250402004","廖洁",533,"completed","2001-04-01"
2248,"20250403005","廖洁",302,"completed","2001-04-02"
2249,"20250404002","廖洁",689.5,"completed","2001-04-03"
2250,"20250405004","廖洁",611,"completed","2001-04-04"
2251,"20250406003","廖洁",259,"completed","2001-04-05"
2252,"20250408003","廖洁",710.5,"completed","2001-04-07"
2253,"20250410001","廖洁",250,"completed","2001-04-09"
2254,"20250411004","廖洁",428,"completed","2001-04-10"
2255,"20250413001","廖洁",438,"completed","2001-04-12"
2256,"20250414005","廖洁",400,"completed","2001-04-13"
2257,"20250415004","廖洁",311,"completed","2001-04-14"
2258,"20250416002","廖洁",305,"completed","2001-04-15"
2259,"20250418001","廖洁",276,"completed","2001-04-17"
2260,"20250420004","廖洁",1085,"completed","2001-04-19"
2261,"20250421004","廖洁",80,"completed","2001-04-20"
2262,"20250422004","廖洁",1638.5,"completed","2001-04-21"
2263,"20250423005","廖洁",274,"completed","2001-04-22"
2264,"20250424008","廖洁",501.5,"completed","2001-04-23"
2265,"20250426005","廖洁",304,"completed","2001-04-25"
2266,"20250427003","廖洁",289,"completed","2001-04-26"
2267,"20250429002","廖洁",774.5,"completed","2001-04-28"
2268,"20250429005","廖洁",1919,"completed","2001-04-28"
2269,"20250501003","廖洁",445,"completed","2001-04-30"
2270,"20250501010","廖洁",585,"completed","2001-04-30"
2271,"20250502001","廖洁",367,"completed","2001-05-01"
2272,"20250503007","廖洁",612.5,"completed","2001-05-02"
2273,"20250504001","廖洁",1037.1,"completed","2001-05-03"
2274,"20250505002","廖洁",1404,"completed","2001-05-04"
2275,"20250506002","廖洁",148,"completed","2001-05-05"
2276,"20250508004","廖洁",938,"completed","2001-05-07"
2277,"20250509003","廖洁",1009,"completed","2001-05-08"
2278,"20250510005","廖洁",412,"completed","2001-05-09"
2279,"20250511002","廖洁",476,"completed","2001-05-10"
2280,"20250512007","廖洁",917,"completed","2001-05-11"
2281,"20250513002","廖洁",529.1,"completed","2001-05-12"
2282,"20250515002","廖洁",1008.8,"completed","2001-05-14"
2283,"20250516002","廖洁",896.5,"completed","2001-05-15"
2284,"20250517006","廖洁",578.5,"completed","2001-05-16"
2285,"20250518009","廖洁",330,"completed","2001-05-17"
2286,"20250519004","廖洁",840.1,"completed","2001-05-18"
2287,"20250520003","廖洁",218.5,"completed","2001-05-19"
2288,"20250522003","廖洁",540,"completed","2001-05-21"
2289,"20250523004","廖洁",586.8,"completed","2001-05-22"
2290,"20250523007","廖洁",716,"completed","2001-05-22"
2291,"20250524003","廖洁",210,"completed","2001-05-23"
2292,"20250525003","廖洁",893.0999999999999,"completed","2001-05-24"
2293,"20250526002","廖洁",332,"completed","2001-05-25"
2294,"20250527006","廖洁",883,"completed","2001-05-26"
2295,"20250529004","廖洁",1804,"completed","2001-05-28"
2296,"20250530006","廖洁",216,"completed","2001-05-29"
2297,"20250601008","廖洁",345,"completed","2001-05-31"
2298,"20250602005","廖洁",475,"completed","2001-06-01"
2299,"20250603005","廖洁",747,"completed","2001-06-02"
2300,"20250604001","廖洁",221,"completed","2001-06-03"
2301,"20250607002","廖洁",988,"completed","2001-06-06"
2302,"20250608002","廖洁",417.6,"completed","2001-06-07"
2303,"20250610006","廖洁",466.9,"completed","2001-06-09"
2304,"20250611004","廖洁",273,"completed","2001-06-10"
2305,"20250612003","廖洁",450,"completed","2001-06-11"
2306,"20250612006","廖洁",624,"completed","2001-06-11"
2307,"20250613003","廖洁",390,"completed","2001-06-12"
2308,"20250615002","廖洁",410,"completed","2001-06-14"
2309,"20250616002","廖洁",288.5,"completed","2001-06-15"
2310,"20250617005","廖洁",658,"completed","2001-06-16"
2311,"20250618005","廖洁",126,"completed","2001-06-17"
2312,"20250619007","廖洁",138,"completed","2001-06-18"
2313,"20250620005","廖洁",422,"completed","2001-06-19"
2314,"20250621005","廖洁",259.5,"completed","2001-06-20"
2315,"20250622007","廖洁",155,"completed","2001-06-21"
2316,"20250623006","廖洁",445,"completed","2001-06-22"
2317,"20250624004","廖洁",282,"completed","2001-06-23"
2318,"20250625006","廖洁",187.5,"completed","2001-06-24"
2319,"20250626001","廖洁",466.5,"completed","2001-06-25"
2320,"20250627003","廖洁",511,"completed","2001-06-26"
2321,"20250628004","廖洁",335,"completed","2001-06-27"
2322,"20250629004","廖洁",574,"completed","2001-06-28"
2323,"20250630002","廖洁",581,"completed","2001-06-29"
2324,"20250702002","廖洁",556,"completed","2001-07-01"
2325,"20250708011","廖洁",220,"completed","2001-07-07"
2326,"20250709003","廖洁",450.5,"completed","2001-07-08"
2327,"20250711004","廖洁",476,"completed","2001-07-10"
2328,"20250713005","廖洁",132,"completed","2001-07-12"
2329,"20250713008","廖洁",338,"completed","2001-07-12"
2330,"20250714002","廖洁",527,"completed","2001-07-13"
2331,"20250718003","廖洁",240,"completed","2001-07-17"
2332,"20250719005","廖洁",456,"completed","2001-07-18"
2333,"20250720004","廖洁",326,"completed","2001-07-19"
2334,"20250722007","廖洁",276.5,"completed","2001-07-21"
2335,"20250724006","廖洁",330,"completed","2001-07-23"
2336,"20250725004","廖洁",386,"completed","2001-07-24"
2337,"20250726003","廖洁",156,"completed","2001-07-25"
2338,"20250727006","廖洁",521,"completed","2001-07-26"
2339,"20250728004","廖洁",80,"completed","2001-07-27"
2340,"20250729004","廖洁",462,"completed","2001-07-28"
2341,"20250730005","廖洁",143.5,"completed","2001-07-29"
2342,"20250801007","廖洁",120,"completed","2001-07-31"
2343,"20250802005","廖洁",271,"completed","2001-08-01"
2344,"20250803004","廖洁",409,"completed","2001-08-02"
2345,"20250804002","廖洁",255,"completed","2001-08-03"
2346,"20250806001","廖洁",450,"completed","2001-08-05"
2347,"20250807003","廖洁",379,"completed","2001-08-06"
2348,"20250808004","廖洁",292,"completed","2001-08-07"
2349,"20250809001","廖洁",518,"completed","2001-08-08"
2350,"20250810007","廖洁",370,"completed","2001-08-09"
2351,"20250811003","廖洁",272,"completed","2001-08-10"
2352,"20250812008","廖洁",245.5,"completed","2001-08-11"
2353,"20250814004","廖洁",249,"completed","2001-08-13"
2354,"20250815002","廖洁",338,"completed","2001-08-14"
2355,"20250817004","廖洁",627.5,"completed","2001-08-16"
2356,"20250819005","廖洁",822.5,"completed","2001-08-18"
2357,"20250820003","廖洁",120,"completed","2001-08-19"
2358,"20250821002","廖洁",510.5,"completed","2001-08-20"
2359,"20250822004","廖洁",74,"completed","2001-08-21"
2360,"20250823004","廖洁",193.5,"completed","2001-08-22"
2361,"20250825003","廖洁",135,"completed","2001-08-24"
2362,"20250827002","廖洁",701,"completed","2001-08-26"
2363,"20250828006","廖洁",300,"completed","2001-08-27"
2364,"20250830002","廖洁",323,"completed","2001-08-29"
